TransactionID,Status,Mode,SaleDate,Month,CustomerID,Gender,Age,AgeGroup,Category,ProductName,Region,Quantiy,UnitPrice,COGS,TotalSales
859,Success,PayPal,20-09-2022,Sep,46,Female,56,Senior,Electronics,Speaker,north,3,500,190,1500
1029,Pending,Credit Card,18-07-2023,Jul,117,Female,42,Adult,Electronics,Speaker,east,1,30,12.3,30
1277,Failed,Bank Transfer,17-10-2023,Oct,80,Male,36,Adult,Clothing,Jacket,north,4,25,12.75,100
1859,Success,PayPal,14-09-2022,Sep,32,Female,56,Senior,Electronics,Light,east,3,500,205,1500
638,Success,PayPal,10-01-2023,Jan,154,Male,46,Adult,Electronics,Light,east,1,500,190,500
823,Pending,Credit Card,03-12-2023,Dec,66,Female,56,Senior,Electronics,Speaker,South,2,50,25,100
956,Failed,Bank Transfer,24-04-2023,Apr,140,Male,30,Adult,Clothing,Shirt,South,3,500,135,1500
981,Success,PayPal,05-02-2022,Feb,5,Female,30,Adult,Electronics,Speaker,east,2,30,12.9,60
1638,Pending,Credit Card,13-08-2022,Aug,37,Male,46,Adult,Electronics,Headphone,west,1,500,155,500
1823,Failed,Bank Transfer,08-11-2022,Nov,58,Female,56,Senior,Electronics,Headphone,north,2,50,26.5,100
1956,Success,PayPal,01-06-2023,Jun,62,Male,30,Adult,Clothing,Pant,north,3,500,170,1500
1981,Pending,Credit Card,05-06-2022,Jun,19,Female,30,Adult,Electronics,Headphone,west,2,30,11.7,60
219,Failed,Bank Transfer,16-09-2023,Sep,79,Female,53,Adult,Electronics,Light,north,3,30,10.2,90
1219,Success,PayPal,02-11-2022,Nov,149,Female,53,Adult,Electronics,Headphone,South,3,30,11.1,90
73,Pending,Credit Card,14-01-2022,Jan,42,Male,29,Adult,Electronics,Fan,east,3,30,9,90
162,Failed,Bank Transfer,11-04-2023,Apr,118,Male,39,Adult,Clothing,Pant,east,2,30,9,60
306,Success,PayPal,04-01-2022,Jan,148,Male,54,Adult,Electronics,Speaker,north,1,50,26.5,50
725,Pending,Credit Card,21-09-2023,Sep,2,Male,61,Senior,Electronics,Fan,north,1,300,153,300
880,Failed,Bank Transfer,26-09-2023,Sep,63,Male,22,Teen,Beauty,Lip Balm,South,2,500,175,1000
992,Success,PayPal,15-10-2023,Oct,134,Female,57,Senior,Electronics,Fan,east,2,30,7.8,60
1073,Pending,Credit Card,21-02-2022,Feb,82,Male,29,Adult,Electronics,Speaker,east,3,30,15.3,90
1162,Failed,Bank Transfer,13-07-2022,Jul,101,Male,39,Adult,Clothing,Shirt,South,2,30,12.6,60
1306,Success,PayPal,11-11-2023,Nov,122,Male,54,Adult,Electronics,Light,west,1,50,18.5,50
1725,Pending,Credit Card,16-05-2022,May,109,Male,61,Senior,Electronics,Fan,north,1,300,105,300
1880,Failed,Bank Transfer,14-06-2023,Jun,37,Male,22,Teen,Beauty,Lip Balm,west,2,500,175,1000
1992,Success,PayPal,19-05-2023,May,70,Female,57,Senior,Electronics,Light,east,2,30,8.7,60
597,Pending,Credit Card,01-11-2022,Nov,84,Male,22,Teen,Beauty,Moisturizer,east,4,300,111,1200
622,Failed,Bank Transfer,16-10-2022,Oct,155,Female,49,Adult,Beauty,Moisturizer,north,3,25,6.25,75
1597,Success,PayPal,28-08-2023,Aug,32,Male,22,Teen,Beauty,Face Wash,north,4,300,78,1200
1622,Pending,Credit Card,22-04-2023,Apr,54,Female,49,Adult,Beauty,Moisturizer,South,3,25,11.75,75
116,Failed,Bank Transfer,22-06-2023,Jun,58,Female,23,Teen,Clothing,Shirt,South,1,30,15,30
364,Success,PayPal,07-06-2022,Jun,98,Female,19,Teen,Beauty,Moisturizer,west,1,500,200,500
368,Pending,Credit Card,31-01-2023,Jan,90,Female,56,Senior,Clothing,Sweater,east,4,300,132,1200
1116,Failed,Bank Transfer,15-08-2022,Aug,145,Female,23,Teen,Clothing,Pant,north,1,30,12.3,30
1364,Success,PayPal,23-09-2023,Sep,72,Female,19,Teen,Beauty,Moisturizer,east,1,500,250,500
1368,Pending,Credit Card,08-03-2022,Mar,145,Female,56,Senior,Clothing,Shirt,west,4,300,132,1200
50,Failed,Bank Transfer,29-03-2022,Mar,71,Female,27,Adult,Beauty,Moisturizer,west,3,25,10.5,75
479,Success,PayPal,03-11-2022,Nov,90,Male,52,Adult,Electronics,Fan,north,4,300,105,1200
804,Pending,Credit Card,11-12-2023,Dec,99,Male,42,Adult,Electronics,Speaker,South,1,30,10.8,30
1050,Failed,Bank Transfer,10-12-2022,Dec,24,Female,27,Adult,Beauty,Face Wash,South,3,25,11.25,75
1479,Success,PayPal,31-05-2022,May,108,Male,52,Adult,Electronics,Speaker,South,4,300,162,1200
1804,Pending,Credit Card,10-01-2023,Jan,74,Male,42,Adult,Electronics,Light,South,1,30,14.7,30
92,Failed,Bank Transfer,21-03-2022,Mar,10,Female,51,Adult,Electronics,Light,east,4,30,8.7,120
282,Success,PayPal,05-10-2023,Oct,10,Female,64,Senior,Electronics,Speaker,South,4,50,56,200
718,Pending,Credit Card,02-11-2023,Nov,154,Female,59,Senior,Beauty,Lip Balm,west,3,25,25,75
1092,Failed,Bank Transfer,03-05-2022,May,58,Female,51,Adult,Electronics,Headphone,north,4,30,31.5,120
1282,Success,PayPal,20-02-2023,Feb,23,Female,64,Senior,Electronics,Light,South,4,50,48.5,200
1718,Pending,Credit Card,25-10-2023,Oct,20,Female,59,Senior,Beauty,Face Serum,west,3,25,25.5,75
617,Failed,Bank Transfer,06-08-2022,Aug,30,Male,34,Adult,Electronics,Headphone,South,1,30,28.5,30
624,Success,PayPal,05-02-2022,Feb,48,Female,34,Adult,Beauty,Face Wash,east,3,300,342,900
825,Pending,Credit Card,08-01-2022,Jan,51,Female,46,Adult,Beauty,Face Serum,east,1,25,27.25,25
1617,Failed,Bank Transfer,01-05-2022,May,77,Male,34,Adult,Electronics,Speaker,east,1,30,35.1,30
1624,Success,PayPal,18-11-2022,Nov,121,Female,34,Adult,Beauty,Moisturizer,west,3,300,363,900
1825,Pending,Credit Card,30-08-2023,Aug,105,Female,46,Adult,Beauty,Lip Balm,east,1,25,27,25
568,Failed,Bank Transfer,11-08-2023,Aug,32,Female,51,Adult,Electronics,Light,north,1,300,372,300
671,Success,PayPal,23-09-2023,Sep,2,Male,62,Senior,Electronics,Light,east,3,50,61.5,150
756,Pending,Credit Card,17-07-2023,Jul,4,Female,62,Senior,Electronics,Fan,west,4,300,333,1200
815,Failed,Bank Transfer,05-04-2023,Apr,139,Female,51,Adult,Clothing,Jacket,west,3,25,23.75,75
1568,Success,PayPal,09-10-2022,Oct,51,Female,51,Adult,Electronics,Speaker,north,1,300,336,300
1671,Pending,Credit Card,28-02-2023,Feb,47,Male,62,Senior,Electronics,Fan,east,3,50,62.5,150
1756,Failed,Bank Transfer,12-05-2022,May,119,Female,62,Senior,Electronics,Headphone,east,4,300,297,1200
1815,Success,PayPal,24-05-2023,May,6,Female,51,Adult,Clothing,Jacket,east,3,25,30.5,75
146,Pending,Credit Card,10-11-2022,Nov,74,Male,38,Adult,Clothing,Sweater,west,4,50,49,200
263,Failed,Bank Transfer,04-05-2022,May,133,Male,23,Teen,Beauty,Lip Balm,west,2,30,34.8,60
704,Success,PayPal,11-09-2023,Sep,141,Female,62,Senior,Clothing,Sweater,east,3,30,34.8,90
1146,Pending,Credit Card,09-10-2023,Oct,52,Male,38,Adult,Clothing,Shirt,west,4,50,60,200
1263,Failed,Bank Transfer,07-09-2022,Sep,47,Male,23,Teen,Beauty,Moisturizer,east,2,30,35.4,60
1704,Success,PayPal,16-09-2022,Sep,155,Female,62,Senior,Clothing,Shirt,west,3,30,30.3,90
476,Pending,Credit Card,12-12-2023,Dec,131,Female,27,Adult,Clothing,Shirt,east,4,500,570,2000
733,Failed,Bank Transfer,25-10-2022,Oct,143,Male,34,Adult,Beauty,Face Serum,east,1,30,28.5,30
924,Success,PayPal,17-09-2022,Sep,151,Male,55,Adult,Beauty,Lip Balm,east,2,50,55,100
984,Pending,Credit Card,20-11-2023,Nov,83,Male,56,Senior,Clothing,Shirt,north,1,500,480,500
1476,Failed,Bank Transfer,11-11-2022,Nov,130,Female,27,Adult,Clothing,Shirt,east,4,500,555,2000
1733,Success,PayPal,03-09-2023,Sep,146,Male,34,Adult,Beauty,Face Wash,South,1,30,36.6,30
1924,Pending,Credit Card,28-11-2022,Nov,107,Male,55,Adult,Beauty,Face Wash,west,2,50,54.5,100
1984,Failed,Bank Transfer,09-09-2023,Sep,126,Male,56,Senior,Clothing,Jacket,east,1,500,530,500
251,Success,PayPal,15-09-2022,Sep,141,Female,57,Senior,Beauty,Face Serum,west,4,50,62.5,200
253,Pending,Credit Card,30-09-2022,Sep,66,Female,53,Adult,Clothing,Sweater,east,4,500,525,2000
574,Failed,Bank Transfer,17-09-2023,Sep,24,Female,63,Senior,Electronics,Fan,west,2,25,24.75,50
751,Success,PayPal,08-11-2023,Nov,115,Female,42,Adult,Clothing,Jacket,South,2,25,24.75,50
871,Pending,Credit Card,02-11-2023,Nov,57,Male,62,Senior,Beauty,Face Wash,north,2,30,33.9,60
1251,Failed,Bank Transfer,11-09-2022,Sep,137,Female,57,Senior,Beauty,Face Serum,South,4,50,57.5,200
1253,Success,PayPal,03-12-2023,Dec,108,Female,53,Adult,Clothing,Jacket,north,4,500,605,2000
1574,Pending,Credit Card,26-10-2022,Oct,150,Female,63,Senior,Electronics,Light,South,2,25,24.75,50
1751,Failed,Bank Transfer,27-12-2023,Dec,99,Female,42,Adult,Clothing,Pant,South,2,25,30.25,50
1871,Success,PayPal,26-09-2022,Sep,41,Male,62,Senior,Beauty,Face Wash,north,2,30,30.6,60
200,Pending,Credit Card,09-10-2022,Oct,130,Male,27,Adult,Beauty,Lip Balm,north,3,50,60,150
594,Failed,Bank Transfer,07-09-2023,Sep,72,Female,19,Teen,Electronics,Light,north,2,300,291,600
637,Success,PayPal,02-12-2022,Dec,21,Male,43,Adult,Clothing,Sweater,north,2,300,321,600
855,Pending,Credit Card,21-11-2022,Nov,13,Male,54,Adult,Beauty,Face Wash,north,1,25,25.75,25
1200,Failed,Bank Transfer,18-10-2023,Oct,20,Male,27,Adult,Beauty,Face Serum,South,3,50,54.5,150
1594,Success,PayPal,01-10-2023,Oct,31,Female,19,Teen,Electronics,Light,South,2,300,345,600
1637,Pending,Credit Card,25-10-2022,Oct,97,Male,43,Adult,Clothing,Pant,South,2,300,297,600
1855,Failed,Bank Transfer,27-12-2023,Dec,44,Male,54,Adult,Beauty,Face Serum,west,1,25,31.25,25
325,Success,PayPal,16-09-2023,Sep,6,Female,52,Adult,Electronics,Speaker,north,2,25,31.25,50
682,Pending,Credit Card,23-10-2023,Oct,60,Male,46,Adult,Beauty,Lip Balm,South,4,300,354,1200
931,Failed,Bank Transfer,07-10-2023,Oct,48,Male,30,Adult,Beauty,Face Wash,east,4,30,29.1,120
1325,Success,PayPal,11-10-2022,Oct,18,Female,52,Adult,Electronics,Fan,north,2,25,26.75,50
1682,Pending,Credit Card,30-12-2022,Dec,71,Male,46,Adult,Beauty,Face Serum,South,4,300,315,1200
1931,Failed,Bank Transfer,01-12-2022,Dec,61,Male,30,Adult,Beauty,Moisturizer,west,4,30,34.2,120
925,Success,PayPal,20-12-2022,Dec,54,Male,25,Adult,Electronics,Headphone,north,1,300,315,300
1925,Pending,Credit Card,21-12-2023,Dec,81,Male,25,Adult,Electronics,Headphone,South,1,300,366,300
297,Failed,Bank Transfer,12-09-2022,Sep,70,Female,40,Adult,Electronics,Headphone,east,2,500,595,1000
1297,Success,PayPal,20-10-2023,Oct,21,Female,40,Adult,Electronics,Light,north,2,500,535,1000
814,Pending,Credit Card,01-10-2022,Oct,96,Female,59,Senior,Clothing,Shirt,west,1,500,540,500
894,Failed,Bank Transfer,22-09-2022,Sep,111,Male,52,Adult,Electronics,Headphone,east,1,30,30.6,30
1814,Success,PayPal,07-09-2022,Sep,43,Female,59,Senior,Clothing,Pant,west,1,500,620,500
1894,Pending,Credit Card,29-12-2023,Dec,92,Male,52,Adult,Electronics,Speaker,east,1,30,30,30
194,Failed,Bank Transfer,11-10-2023,Oct,116,Male,55,Adult,Clothing,Pant,west,4,50,51.5,200
245,Success,PayPal,01-12-2023,Dec,75,Male,47,Adult,Clothing,Pant,north,3,30,36,90
296,Pending,Credit Card,31-12-2022,Dec,73,Female,22,Teen,Clothing,Pant,South,4,300,369,1200
644,Failed,Bank Transfer,13-10-2022,Oct,107,Male,23,Teen,Beauty,Face Serum,west,3,25,29,75
696,Success,PayPal,09-10-2023,Oct,24,Female,50,Adult,Clothing,Jacket,north,4,50,48.5,200
1194,Pending,Credit Card,09-10-2023,Oct,130,Male,55,Adult,Clothing,Jacket,South,4,50,61.5,200
1245,Failed,Bank Transfer,25-10-2022,Oct,129,Male,47,Adult,Clothing,Pant,South,3,30,36,90
1296,Success,PayPal,26-11-2022,Nov,45,Female,22,Teen,Clothing,Pant,north,4,300,342,1200
1644,Pending,Credit Card,11-09-2022,Sep,124,Male,23,Teen,Beauty,Face Wash,east,3,25,28.75,75
1696,Failed,Bank Transfer,21-11-2022,Nov,24,Female,50,Adult,Clothing,Jacket,north,4,50,55,200
312,Success,PayPal,31-10-2022,Oct,18,Male,41,Adult,Clothing,Jacket,west,4,30,28.5,120
692,Pending,Credit Card,30-09-2022,Sep,110,Female,64,Senior,Clothing,Shirt,east,2,50,49.5,100
835,Failed,Bank Transfer,30-09-2022,Sep,49,Male,37,Adult,Clothing,Pant,west,4,50,60,200
1312,Success,PayPal,03-12-2022,Dec,73,Male,41,Adult,Clothing,Shirt,north,4,30,29.1,120
1692,Pending,Credit Card,11-10-2023,Oct,103,Female,64,Senior,Clothing,Pant,South,2,50,59.5,100
1835,Failed,Bank Transfer,18-09-2022,Sep,98,Male,37,Adult,Clothing,Jacket,east,4,50,49.5,200
183,Success,PayPal,01-09-2022,Sep,28,Female,43,Adult,Beauty,Face Serum,north,3,300,375,900
413,Pending,Credit Card,28-11-2023,Nov,60,Female,44,Adult,Beauty,Lip Balm,east,3,25,25.5,75
799,Failed,Bank Transfer,01-10-2023,Oct,86,Male,56,Senior,Electronics,Light,South,2,50,60,100
851,Success,PayPal,30-11-2023,Nov,30,Male,32,Adult,Electronics,Headphone,South,2,25,27.75,50
1183,Pending,Credit Card,28-12-2022,Dec,54,Female,43,Adult,Beauty,Face Wash,South,3,300,342,900
1413,Failed,Bank Transfer,12-11-2023,Nov,104,Female,44,Adult,Beauty,Lip Balm,west,3,25,30.75,75
1799,Success,PayPal,01-10-2023,Oct,132,Male,56,Senior,Electronics,Speaker,South,2,50,51,100
1851,Pending,Credit Card,10-09-2022,Sep,87,Male,32,Adult,Electronics,Light,South,2,25,25,50
858,Failed,Bank Transfer,08-09-2023,Sep,85,Male,23,Teen,Electronics,Light,east,2,50,50.5,100
919,Success,PayPal,28-10-2023,Oct,82,Female,22,Teen,Beauty,Moisturizer,west,2,25,27.75,50
935,Pending,Credit Card,10-09-2022,Sep,2,Female,34,Adult,Beauty,Lip Balm,east,1,50,55.5,50
1858,Failed,Bank Transfer,14-09-2023,Sep,49,Male,23,Teen,Electronics,Fan,west,2,50,52,100
1919,Success,PayPal,25-10-2022,Oct,78,Female,22,Teen,Beauty,Moisturizer,South,2,25,26.5,50
1935,Pending,Credit Card,16-12-2022,Dec,96,Female,34,Adult,Beauty,Face Serum,east,1,50,47.5,50
132,Failed,Bank Transfer,22-11-2023,Nov,86,Male,42,Adult,Electronics,Speaker,South,4,50,62,200
1132,Success,PayPal,07-11-2023,Nov,14,Male,42,Adult,Electronics,Headphone,east,4,50,59,200
604,Pending,Credit Card,16-09-2022,Sep,139,Female,29,Adult,Electronics,Light,west,4,50,50.5,200
832,Failed,Bank Transfer,13-11-2022,Nov,106,Male,47,Adult,Beauty,Moisturizer,east,4,500,600,2000
1604,Success,PayPal,29-12-2022,Dec,2,Female,29,Adult,Electronics,Speaker,east,4,50,56,200
1832,Pending,Credit Card,10-11-2023,Nov,57,Male,47,Adult,Beauty,Face Wash,east,4,500,480,2000
113,Failed,Bank Transfer,08-10-2022,Oct,72,Female,41,Adult,Electronics,Speaker,east,2,25,26.25,50
1113,Success,PayPal,08-12-2023,Dec,141,Female,41,Adult,Electronics,Headphone,South,2,25,27.75,50
165,Pending,Credit Card,24-09-2022,Sep,75,Female,60,Senior,Clothing,Shirt,east,4,300,318,1200
1165,Failed,Bank Transfer,01-12-2023,Dec,29,Female,60,Senior,Clothing,Jacket,east,4,300,291,1200
326,Success,PayPal,23-11-2023,Nov,108,Female,18,Teen,Clothing,Shirt,west,3,25,24.25,75
1326,Pending,Credit Card,01-09-2023,Sep,66,Female,18,Teen,Clothing,Jacket,west,3,25,28.75,75
19,Failed,Bank Transfer,26-11-2023,Nov,30,Female,62,Senior,Clothing,Shirt,north,2,25,28.5,50
412,Success,PayPal,04-09-2022,Sep,30,Female,19,Teen,Electronics,Fan,north,4,500,570,2000
632,Pending,Credit Card,25-10-2023,Oct,78,Female,26,Adult,Electronics,Light,east,4,25,24.75,100
1019,Failed,Bank Transfer,14-12-2023,Dec,56,Female,62,Senior,Clothing,Sweater,north,2,25,25.75,50
1412,Success,PayPal,13-10-2022,Oct,75,Female,19,Teen,Electronics,Headphone,west,4,500,615,2000
1632,Pending,Credit Card,19-10-2022,Oct,29,Female,26,Adult,Electronics,Headphone,west,4,25,24.75,100
167,Failed,Bank Transfer,21-09-2023,Sep,73,Female,43,Adult,Clothing,Jacket,South,3,50,49,150
172,Success,PayPal,21-10-2022,Oct,52,Male,32,Adult,Beauty,Face Serum,west,2,25,28,50
375,Pending,Credit Card,22-09-2023,Sep,25,Male,32,Adult,Clothing,Shirt,north,1,50,52,50
538,Failed,Bank Transfer,22-12-2023,Dec,102,Male,18,Teen,Clothing,Pant,north,3,50,56.5,150
794,Success,PayPal,02-11-2022,Nov,145,Female,60,Senior,Beauty,Moisturizer,east,1,300,315,300
1167,Pending,Credit Card,29-09-2023,Sep,9,Female,43,Adult,Clothing,Jacket,west,3,50,54,150
1172,Failed,Bank Transfer,19-10-2022,Oct,150,Male,32,Adult,Beauty,Lip Balm,west,2,25,28.5,50
1375,Success,PayPal,01-10-2022,Oct,79,Male,32,Adult,Clothing,Pant,east,1,50,59,50
1538,Pending,Credit Card,12-09-2022,Sep,21,Male,18,Teen,Clothing,Pant,north,3,50,53.5,150
1794,Failed,Bank Transfer,22-12-2022,Dec,26,Female,60,Senior,Beauty,Face Serum,west,1,300,351,300
131,Success,PayPal,29-09-2023,Sep,44,Female,21,Teen,Beauty,Moisturizer,west,2,300,375,600
330,Pending,Credit Card,11-10-2022,Oct,116,Female,25,Adult,Beauty,Moisturizer,east,4,50,55,200
494,Failed,Bank Transfer,25-09-2023,Sep,140,Female,42,Adult,Beauty,Face Serum,north,4,50,58,200
1131,Success,PayPal,31-12-2022,Dec,130,Female,21,Teen,Beauty,Lip Balm,South,2,300,336,600
1330,Pending,Credit Card,24-11-2023,Nov,20,Female,25,Adult,Beauty,Face Wash,west,4,50,48,200
1494,Failed,Bank Transfer,23-10-2022,Oct,74,Female,42,Adult,Beauty,Lip Balm,east,4,50,62.5,200
513,Success,PayPal,21-10-2022,Oct,85,Male,24,Teen,Electronics,Speaker,east,4,25,24.5,100
573,Pending,Credit Card,19-09-2023,Sep,78,Male,49,Adult,Beauty,Lip Balm,South,2,30,36.3,60
1513,Failed,Bank Transfer,01-10-2022,Oct,19,Male,24,Teen,Electronics,Fan,north,4,25,31,100
1573,Success,PayPal,13-10-2022,Oct,148,Male,49,Adult,Beauty,Moisturizer,north,2,30,31.2,60
241,Pending,Credit Card,19-12-2023,Dec,108,Female,23,Teen,Electronics,Light,north,3,25,26.75,75
579,Failed,Bank Transfer,06-10-2023,Oct,41,Female,38,Adult,Electronics,Fan,west,1,30,36.6,30
1241,Success,PayPal,10-09-2023,Sep,26,Female,23,Teen,Electronics,Speaker,west,3,25,24.5,75
1579,Pending,Credit Card,28-09-2023,Sep,119,Female,38,Adult,Electronics,Light,South,1,30,28.8,30
218,Failed,Bank Transfer,24-11-2022,Nov,144,Male,64,Senior,Beauty,Moisturizer,east,3,30,33.9,90
846,Success,PayPal,22-12-2023,Dec,13,Male,42,Adult,Beauty,Lip Balm,east,1,50,59.5,50
1218,Pending,Credit Card,25-10-2023,Oct,30,Male,64,Senior,Beauty,Moisturizer,east,3,30,34.2,90
1846,Failed,Bank Transfer,16-11-2023,Nov,83,Male,42,Adult,Beauty,Lip Balm,west,1,50,49.5,50
616,Success,PayPal,31-12-2022,Dec,122,Male,41,Adult,Clothing,Sweater,east,2,50,49.5,100
1616,Pending,Credit Card,22-09-2022,Sep,121,Male,41,Adult,Clothing,Sweater,east,2,50,59,100
523,Failed,Bank Transfer,13-11-2023,Nov,110,Female,62,Senior,Electronics,Speaker,east,1,300,375,300
643,Success,PayPal,05-10-2022,Oct,63,Female,28,Adult,Electronics,Speaker,west,3,30,28.8,90
1523,Pending,Credit Card,31-12-2023,Dec,150,Female,62,Senior,Electronics,Speaker,west,1,300,330,300
1643,Failed,Bank Transfer,17-10-2023,Oct,12,Female,28,Adult,Electronics,Headphone,South,3,30,33.3,90
351,Success,PayPal,11-11-2023,Nov,38,Female,56,Senior,Clothing,Shirt,west,3,30,36.6,90
809,Pending,Credit Card,14-12-2022,Dec,124,Female,62,Senior,Beauty,Face Serum,east,2,50,50,100
954,Failed,Bank Transfer,05-09-2023,Sep,87,Female,50,Adult,Electronics,Speaker,north,3,300,321,900
1351,Success,PayPal,02-10-2022,Oct,88,Female,56,Senior,Clothing,Shirt,west,3,30,28.5,90
1809,Pending,Credit Card,16-10-2023,Oct,51,Female,62,Senior,Beauty,Moisturizer,north,2,50,61.5,100
1954,Failed,Bank Transfer,29-10-2023,Oct,93,Female,50,Adult,Electronics,Speaker,west,3,300,318,900
897,Success,PayPal,12-09-2023,Sep,15,Female,64,Senior,Electronics,Speaker,west,2,50,51.5,100
1897,Pending,Credit Card,27-10-2023,Oct,137,Female,64,Senior,Electronics,Speaker,South,2,50,62,100
147,Failed,Bank Transfer,12-11-2022,Nov,101,Male,23,Teen,Electronics,Fan,South,1,300,297,300
204,Success,PayPal,10-09-2022,Sep,101,Male,39,Adult,Beauty,Lip Balm,South,1,25,31.25,25
